时间,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
2019/10/12,2121.9102,2032.715,2106.3772,2113.4053,2042.7803,2084.3464,2059.7896,2002.0707,2011.6185,1995.4409,1989.0038,1990.1716,1944.209,2027.5685,2022.8,2048.297054,1998.035617,2022.900767,2000.406793,2008.747047,2028.119504,2124.183125,2148.517341,2194.901192,2232.153158,2311.608803,2539.5051,2593.368,2560.979,2576.8457,2546.8098,2674.593,2728.6206,2732.2356,2789.105,2799.8254,2836.8628,2820.7405,2856.2607,2922.106,2911.345,2960.1245,3012.3306,2978.926,2945.3564,2958.009,2848.6172,2790.5916,2644.8364,2691.1265,2667.3093,2643.772,2790.2192,2812.551,2754.3325,2777.0278,2788.034,2802.4458,2815.096,2758.364,2750.4607,2780.502,2791.905,2797.434,2849.4236,2810.6313,2856.0718,2838.3381,2900.1885,2862.2153,3004.7402,3082.89,3081.4834,3019.3174,2925.8503,2952.7449,2872.5212,2805.3518,2803.0796,2757.3992,2712.6184,2688.3435,2682.3506,2695.182,2619.2627,2497.1948,2463.8916,2387.3787,2372.593,2281.0352,2213.4695,2262.734,2311.1309,2205.3755,2233.776,2241.6685
2019/10/13,2198.381,2175.0676,2127.3582,2159.7478,2140.15,2179.9146,2124.5374,2095.3586,2057.1025,2088.3572,2062.3271,2094.878,2055.9856,2041.578,2077.11,2026.7156,2035.4634,2059.0095,2038.6582,2096.1687,2146.8613,2164.1914,2241.2202,2319.583,2398.3147,2499.0024,2587.0703,2593.0337,2535.2703,2619.6326,2644.8696,2699.4897,2706.5815,2743.022,2798.4429,2734.3337,2810.0198,2825.41,2880.235,2930.7158,2930.904,2921.0552,3007.5093,3000.1736,2989.788,2970.0698,2930.0671,2791.9045,2719.8523,2699.2249,2666.2278,2655.8428,2773.6018,2747.322,2833.6,2866.4465,2820.5632,2790.9822,2811.9116,2770.0127,2748.7163,2767.465,2841.246,2786.5112,2807.183,2920.1516,2877.7554,2853.6597,2926.5662,2947.061,3008.5327,3062.8699,3036.525,2976.3313,2962.7266,2878.714,2855.147,2786.4836,2746.3838,2749.4194,2704.23,2677.9382,2636.4885,2627.0757,2603.1494,2575.0662,2530.6682,2366.5144,2368.5813,2280.4968,2187.2664,2171.4348,2245.1367,2187.583,2221.1543,2166.242
2019/10/14,2159.5745,2152.2197,2127.3481,2108.6975,2116.9043,2130.5244,2073.2676,2047.0388,2097.6758,2046.8439,2065.496,2022.0916,2046.096,1983.4899,1998.7949,1964.0442,2004.9305,2015.7611,2032.6638,2116.1328,2112.08,2177.368,2210.0881,2228.2915,2401.1104,2459.7114,2533.5986,2563.599,2530.04,2536.3071,2600.756,2642.1,2720.0098,2755.979,2744.7866,2759.247,2763.7058,2853.3215,2878.6597,2940.559,2954.4797,2935.8425,2950.4622,2970.7593,2976.4268,2976.7537,2905.038,2802.2776,2763.1062,2627.6462,2668.7588,2680.0657,2729.5205,2797.9932,2743.9595,2793.9087,2712.3928,2854.5493,2799.6992,2838.2532,2779.417,2844.1323,2784.0737,2797.2793,2845.5806,2873.199,2925.282,2916.7336,2923.2183,2963.5486,2963.1448,3016.5967,3011.4443,2995.6785,2952.544,2839.392,2770.6777,2846.9048,2726.8247,2636.9265,2637.1692,2610.1248,2593.7349,2568.9932,2575.8542,2464.3877,2418.2498,2348.9922,2298.121,2216.3174,2169.1057,2187.9495,2266.3208,2250.0625,2211.4316,2138.8574
2019/10/15,2152.0356,2094.3103,2110.708,2124.6956,2103.9597,2152.1453,2140.3591,2067.495,2004.5797,2067.9504,2059.9739,2006.9215,2058.2075,2016.5779,1994.9407,1994.8544,2093.511,2059.2683,2066.5276,2102.7905,2115.2554,2200.3674,2248.8174,2289.1348,2409.0623,2536.297,2587.7358,2605.0454,2610.6287,2643.872,2623.0383,2665.301,2757.6985,2815.2231,2798.1567,2811.6108,2848.3787,2846.9966,2913.8267,2897.1943,2924.1084,2983.1948,2973.5334,2990.1348,3031.845,3012.4546,2969.0964,2841.4097,2746.1396,2742.5498,2725.8228,2709.805,2846.5393,2843.4805,2867.816,2869.7666,2927.142,2892.9775,2835.9177,2898.3481,2836.836,2871.5132,2962.402,2882.3867,2873.4824,2956.107,2995.0083,2965.5837,2991.9202,3012.6545,3016.3887,3043.614,3059.963,3053.9397,2959.7227,2867.2576,2893.8333,2827.8452,2788.6306,2745.3396,2720.4226,2723.5012,2677.5083,2634.1396,2575.9592,2555.7031,2530.0942,2439.4924,2342.563,2308.4902,2217.2844,2219.7861,2296.6663,2274.9102,2266.514,2222.1785
2019/10/16,2215.277,2194.184,2172.1372,2140.3066,2183.6443,2173.1575,2121.2847,2121.2856,2080.4285,2087.774,2055.614,2067.1016,2076.9243,2163.9658,2091.0881,2098.4714,2071.0452,2089.815,2127.4546,2121.845,2126.7349,2201.0742,2245.213,2317.3018,2427.275,2523.0479,2604.9849,2594.8303,2594.4692,2591.568,2646.2473,2667.851,2724.8555,2768.5344,2805.7773,2817.2354,2823.2183,2912.5137,2923.1338,2917.5344,2965.3245,2982.5095,3033.932,3061.0059,2978.1643,3040.1829,2937.9578,2854.1836,2790.1782,2788.7158,2760.0447,2728.1301,2878.6396,2867.835,2911.442,2801.7502,2902.9758,2845.596,2849.6084,2855.296,2866.715,2774.1716,2867.8062,2817.1165,2836.6616,2845.8835,2897.849,2874.979,2883.1592,2975.186,2950.5386,3028.7854,3045.4795,3005.5813,2934.3643,2845.3457,2837.0122,2759.1252,2762.1616,2717.356,2761.9824,2786.6929,2714.8032,2653.7446,2644.0122,2570.7844,2582.0186,2470.8389,2341.1401,2339.8323,2266.2678,2237.8801,2317.9553,2222.4243,2251.7307,2208.0444
2019/10/17,2164.551,2131.0098,2154.1633,2176.25,2149.8843,2124.8115,2139.3237,2055.7998,2123.7656,2079.1182,2066.5498,2093.7039,2008.4796,2081.2964,2070.0928,2059.4702,2036.2163,2052.95,2075.4143,2116.0671,2117.1536,2125.7034,2208.575,2258.4414,2353.0593,2369.9177,2481.6758,2509.1978,2562.52,2559.9014,2588.8948,2609.5674,2693.9265,2665.864,2723.996,2748.9854,2772.683,2799.9263,2853.2559,2874.6628,2866.2664,2849.392,2881.1072,2953.0928,2949.938,3015.7737,2939.6943,2790.0884,2737.1792,2739.486,2695.156,2622.943,2764.7883,2779.6907,2746.9348,2791.7102,2796.137,2771.7463,2744.3542,2722.6233,2708.1062,2740.4937,2781.255,2737.9348,2809.0024,2795.2136,2824.7708,2895.2334,2860.3252,3003.9626,2964.2317,3006.2146,2991.8499,2960.9055,2823.7969,2828.3088,2790.2673,2750.3442,2728.1362,2627.987,2620.3792,2608.7341,2628.2573,2569.0986,2569.4255,2542.1038,2472.8599,2385.5112,2337.6587,2221.759,2211.1104,2208.6255,2212.0144,2190.2036,2152.2441,2155.2864
2019/10/18,2135.488,2078.7642,2112.9983,2070.303,2087.596,2087.1338,2049.0293,2085.547,1995.3607,1982.0682,2012.404,1961.5775,1977.2103,2047.0778,2017.0681,2022.9971,2008.2454,1965.2029,2019.8262,2080.7783,2044.8947,2078.5522,2103.783,2163.1387,2244.8125,2284.59,2406.7712,2432.4304,2470.286,2490.6396,2501.2537,2606.0964,2562.8408,2604.389,2646.721,2610.0557,2661.0967,2670.016,2786.4448,2772.1086,2727.2546,2772.98,2827.037,2812.7737,2837.1008,2860.529,2798.4097,2750.2104,2634.7732,2637.2832,2634.1785,2644.5,2675.4214,2639.2183,2660.0188,2664.9863,2667.665,2636.9656,2613.139,2693.4517,2611.3074,2515.863,2669.9753,2640.7637,2704.6082,2710.9907,2810.5894,2792.8855,2853.4136,2946.5125,2981.315,3022.8596,2971.1423,2894.3728,2811.151,2750.7815,2711.2034,2716.034,2681.9868,2565.2644,2624.62,2553.5718,2569.5732,2524.1917,2501.4526,2431.3887,2459.185,2328.122,2187.2476,2211.1785,2126.1646,2122.5547,2142.0144,2178.6868,2137.912,2068.0117
2019/10/19,2098.5583,2097.1448,2054.7998,2025.9487,2112.6108,1986.0319,2012.535,1956.025,1927.6926,2012.5531,1996.2653,1953.8173,2006.5397,2033.0249,1980.7286,1943.9244,1978.687,1931.4634,2028.0308,1993.5963,2036.5233,2119.7104,2170.3289,2213.1904,2346.6812,2394.2888,2494.1887,2502.7922,2520.853,2526.1853,2576.212,2567.438,2645.8208,2695.9995,2775.5144,2748.7095,2802.0361,2894.6753,2914.668,2948.4883,2945.0073,2962.844,3010.3762,3060.3,3057.3645,3016.5938,2932.5742,2866.9536,2734.1494,2693.2856,2703.978,2739.2095,2769.2102,2786.5198,2801.0579,2867.8674,2840.0134,2782.6208,2830.93,2816.7795,2849.4146,2851.3823,2834.9043,2846.9077,2854.689,2881.229,3012.7107,2952.4668,2945.2532,2986.6365,3050.6863,3081.0742,3007.2136,2967.285,2891.3308,2861.0964,2838.6965,2789.4238,2760.7869,2696.1252,2695.1208,2683.6516,2713.6494,2581.4595,2603.0217,2544.821,2483.4429,2409.066,2351.8103,2296.1973,2230.059,2244.6965,2324.3188,2305.3318,2270.1733,2192.169
2019/10/20,2217.962,2203.0447,2190.544,2159.6218,2165.8223,2184.2415,2165.383,2139.2798,2170.1685,2137.059,2093.272,2102.3384,2021.1803,2067.411,2059.6328,2078.1082,2087.542,2049.6436,2118.9626,2095.4436,2188.6882,2216.6594,2283.1091,2302.3198,2394.328,2539.9832,2560.1006,2565.5981,2591.3933,2589.4888,2594.0935,2597.585,2641.5703,2749.3105,2812.74,2845.1838,2877.0427,2911.5571,2976.1182,2936.5762,2972.922,3001.867,2972.3147,2978.2993,3038.838,3014.1523,2906.8838,2908.5798,2794.5972,2789.3843,2728.2412,2751.7764,2876.4355,2825.9187,2898.213,2856.8406,2869.2642,2829.7825,2860.6304,2894.252,2823.7031,2816.7615,2870.5657,2836.1921,2844.3352,2902.631,2904.9639,2960.5596,3012.7812,2994.9885,3017.5515,3034.766,3013.3066,2995.1804,2915.6323,2862.043,2833.1414,2829.324,2764.3865,2740.8772,2753.1812,2786.4763,2689.686,2674.3457,2582.5823,2592.2837,2495.3384,2449.0386,2383.6675,2330.7705,2287.7625,2268.7368,2364.2627,2346.4358,2287.0886,2195.262
2019/10/21,2206.6882,2192.9211,2188.6338,2164.9263,2162.7305,2165.3447,2131.076,2140.6274,2148.5415,2081.9685,2067.1323,2089.3364,2068.8652,2117.6345,2082.0752,2083.4573,2070.3977,2135.6147,2127.7717,2129.7708,2137.8506,2174.7253,2277.0989,2343.2068,2418.6277,2464.9395,2588.3252,2578.2126,2526.6492,2542.2532,2655.5764,2688.3506,2679.0557,2850.7173,2778.8784,2809.8499,2834.8699,2837.0896,2892.8953,2872.2502,2892.8647,2981.999,2889.711,2931.159,2952.1904,3008.845,2910.4146,2795.8071,2724.5308,2725.4634,2686.453,2744.185,2788.3367,2775.6316,2799.7588,2785.6206,2757.9785,2820.4941,2839.1238,2853.4763,2786.061,2835.8433,2850.9883,2818.7144,2834.1782,2820.5579,3013.5518,2941.2192,3012.6956,3077.4275,3066.579,3071.7886,3020.9827,3013.8254,2920.2607,2869.1665,2795.594,2780.4272,2788.2932,2729.5369,2700.7178,2733.5552,2729.9238,2660.277,2599.6804,2552.237,2508.7295,2453.4456,2350.7444,2275.9866,2282.5159,2287.144,2315.4312,2348.396,2284.5093,2270.3325
2019/10/22,2252.6814,2218.139,2180.1724,2172.0818,2228.3687,2239.7156,2158.381,2143.814,2132.8452,2116.8586,2069.786,2109.8025,2151.5295,2099.8926,2117.4094,2098.7947,2079.585,2115.2307,2083.0234,2108.1099,2153.2896,2207.9146,2284.5713,2316.3613,2378.7097,2486.9475,2549.0068,2573.6382,2564.4844,2581.909,2617.0007,2650.8896,2700.3887,2782.1235,2817.089,2811.1182,2826.0154,2902.931,2900.4812,3001.2295,2947.4014,3017.1406,3055.3652,3050.7979,3060.6738,3023.745,2957.427,2898.7961,2806.0737,2757.0945,2737.5334,2686.534,2844.238,2824.4177,2831.6443,2871.455,2946.0183,2927.3743,2862.1057,2840.54,2812.8481,2837.1719,2913.1577,2844.927,2920.3318,2955.8965,2968.4111,3055.354,3064.392,3044.6912,3082.0332,3131.558,3013.7107,2963.4463,2889.0405,2811.6597,2837.5386,2832.5017,2773.817,2697.7278,2719.12,2743.768,2698.0479,2642.357,2563.872,2549.1199,2492.3484,2398.7292,2352.6067,2275.3804,2242.4377,2205.2068,2257.8828,2300.265,2371.9778,2269.514
2019/10/23,2211.3232,2218.0657,2198.0522,2154.6316,2154.4475,2180.0278,2127.0486,2105.812,2184.7637,2199.9153,2216.5037,2089.8484,2049.4902,2085.0632,2086.574,2084.8877,2052.7566,2043.3812,2076.9346,2125.0493,2215.1003,2207.9028,2297.8123,2263.307,2388.9277,2506.9038,2565.5137,2593.8843,2632.71,2578.428,2624.5034,2654.6316,2791.547,2838.6672,2807.5474,2865.5935,2913.6375,2955.5413,2954.3057,2983.8955,3023.001,2998.591,3043.3728,3155.8533,3055.1055,3079.3408,3019.2085,2895.7869,2840.6265,2731.0303,2791.8435,2707.4758,2828.527,2856.518,2879.0544,2826.539,2931.9954,2909.733,2876.7761,2902.738,2809.7207,2749.5613,2903.1184,2854.5513,2891.986,2894.4343,2938.6973,2969.7686,3031.694,3098.2676,3187.7827,3116.0183,3032.3176,3017.9553,2983.4783,2902.8638,2894.4731,2867.2104,2731.1199,2787.6597,2731.232,2741.9353,2707.169,2603.903,2695.241,2585.83,2520.7715,2499.0234,2417.4666,2361.842,2295.7864,2293.226,2373.8677,2330.3584,2277.8667,2249.3025
2019/10/24,2263.2542,2131.8325,2184.5386,2218.2542,2155.9224,2174.14,2147.8743,2143.1802,2137.5408,2131.9895,2066.7598,2118.2605,2067.2654,2063.5256,2088.6719,2083.7966,2069.6646,2073.9973,2114.2888,2085.8765,2112.2202,2176.5269,2196.1047,2255.5793,2308.399,2345.5542,2488.32,2518.0403,2569.484,2589.2825,2649.952,2651.8394,2682.9246,2702.3474,2709.2837,2719.8738,2743.8708,2786.7246,2800.238,2868.5103,2823.2598,2857.5627,2872.0803,2895.0293,2844.1035,2877.7988,2805.935,2747.614,2655.9688,2577.0981,2663.8694,2569.3767,2701.765,2672.3628,2608.4175,2688.136,2648.6147,2647.1348,2632.995,2691.4136,2660.6467,2626.4548,2660.477,2702.8633,2728.1287,2777.877,2774.4402,2819.0183,2810.9785,2904.3306,3021.7983,3036.2466,2944.4744,2871.1504,2864.174,2802.7617,2787.864,2779.0667,2701.4094,2687.687,2711.154,2645.085,2596.18,2605.1387,2571.9968,2447.958,2445.4048,2388.4026,2307.3125,2266.2869,2221.009,2193.6724,2283.1182,2314.7693,2226.489,2215.888
2019/10/25,2176.9453,2177.4958,2137.3545,2111.4487,2120.2463,2106.0437,2089.053,2116.1318,2100.8398,2111.1057,2042.9382,2068.5972,2061.5635,1989.1873,2027.54,2054.4263,2030.3395,1992.7595,2031.5945,2064.4167,2176.2554,2129.9758,2178.4297,2224.49,2217.1526,2317.1018,2340.6685,2457.163,2466.9656,2517.2883,2574.5996,2555.9539,2635.8801,2639.1235,2672.2537,2683.3765,2721.0593,2803.2249,2872.4631,2801.7593,2840.4302,2883.1707,2880.4766,2893.666,2949.1055,2883.535,2829.8047,2744.599,2735.9521,2674.0476,2632.0432,2709.22,2738.2034,2671.3193,2681.7349,2655.8645,2710.2231,2631.8948,2674.9773,2797.834,2608.3342,2621.2253,2735.5552,2781.8228,2788.295,2727.4395,2898.4426,2901.7568,3020.0862,3043.2668,3099.6306,3065.3691,2974.0125,2972.91,2891.6821,2791.422,2832.8186,2805.7053,2770.276,2694.7336,2744.0981,2717.5547,2668.9316,2543.1719,2604.765,2455.0444,2453.4543,2321.308,2225.723,2257.9622,2080.6887,2143.381,2191.8926,2265.9268,2125.3408,2126.8418
2019/10/26,2139.6963,2087.611,2135.5964,2102.9277,2059.1843,1974.7233,2051.481,2042.0593,2046.481,2017.4028,2021.7363,1966.1141,1977.5109,1995.2213,1987.6033,1967.3405,1986.7709,2003.5631,2011.7235,2046.6764,2046.4246,2115.6362,2127.744,2233.9722,2278.7627,2403.2932,2499.7703,2550.8174,2605.6199,2640.965,2680.4854,2723.0215,2757.4182,2856.1724,2841.3503,2917.215,2875.6174,2948.9712,3020.1968,2908.642,3029.7058,3041.3086,3033.4817,3096.9695,3106.8833,3113.6963,3093.3135,2978.9497,2831.3965,2841.5378,2740.9863,2754.0388,2815.8232,2787.4565,2906.9387,2944.0513,2905.957,2923.2476,2833.7073,2814.0576,2861.6826,2834.3057,2887.5818,2869.2944,2913.863,2975.5432,3019.5452,3052.166,3141.1174,3152.0532,3234.8083,3124.2349,3052.969,3078.4001,2967.2104,2907.8862,2879.4924,2869.2412,2800.1921,2782.591,2714.1501,2657.2715,2618.4346,2519.3516,2651.9502,2530.507,2526.488,2480.97,2383.8909,2305.0388,2285.3142,2241.9558,2300.973,2286.628,2274.5056,2224.0098
2019/10/27,2188.5566,2183.4343,2202.39,2231.2808,2123.1443,2132.864,2184.6846,2204.7795,2157.3904,2131.5513,2122.432,2094.281,2095.3694,2053.6948,2027.443,2130.3162,2089.6628,2133.5984,2073.674,2185.739,2193.8408,2289.1077,2263.402,2290.9612,2450.318,2593.6936,2642.6082,2666.4297,2681.0964,2693.428,2704.9492,2709.8516,2817.2812,2891.0469,2898.5679,2919.0496,2963.3555,2980.501,3030.6716,3038.2073,3025.2754,3035.6768,3072.7683,3139.398,3036.007,3015.9038,2963.5361,2910.967,2815.984,2770.9355,2805.887,2764.3623,2816.9814,2857.3813,2859.9358,2851.8577,2855.261,2831.6743,2821.4424,2850.859,2801.151,2791.4119,2832.8186,2895.1948,2846.6619,2913.1426,2958.164,2938.682,2997.884,3092.9775,3236.4712,3123.854,3117.772,3027.0723,2957.9094,3019.9922,2937.2942,2980.2048,2882.7456,2817.2166,2849.79,2891.5571,2850.4736,2765.3228,2828.6208,2693.4824,2628.6008,2577.7534,2468.0032,2403.789,2351.9207,2352.6309,2442.8796,2367.0027,2374.985,2345.7263
2019/10/28,2282.681,2199.8608,2260.0571,2255.853,2209.6646,2235.6455,2153.942,2209.0493,2199.554,2183.862,2244.7932,2235.9846,2154.69,2188.913,2111.6118,2109.7031,2195.6357,2190.1047,2140.0894,2179.3992,2197.0916,2333.1646,2368.43,2393.8599,2448.1772,2594.2566,2691.1028,2713.0427,2728.7036,2684.9802,2811.3293,2825.3198,2798.0725,2902.2922,2904.8186,2875.5083,2979.825,3051.0845,3081.5654,3043.44,3076.6501,3064.9626,3057.5876,3115.7666,3075.305,3066.3323,3050.062,2913.3467,2889.1658,2852.9946,2812.7844,2849.5278,2924.2427,2861.793,2869.7346,2920.6902,2866.831,2898.8293,2861.1892,2895.9163,2864.3457,2813.4233,2863.937,2892.2915,2859.1594,2984.1912,2947.6628,2962.5444,3037.773,3129.7188,3208.2988,3204.9126,3102.0002,3026.4417,2990.7393,2991.279,2933.5432,2911.6199,2889.1692,2856.6108,2857.4907,2845.1426,2914.1904,2762.8694,2672.7993,2639.9695,2700.776,2565.3972,2475.9287,2391.2258,2339.888,2297.6294,2407.6394,2460.5425,2391.0005,2316.282
2019/10/29,2295.1555,2313.4978,2289.2942,2275.8696,2274.8677,2246.7222,2319.9019,2230.4983,2110.185,2220.3262,2272.853,2173.8606,2196.1646,2206.964,2173.3247,2200.651,2152.231,2223.321,2217.928,2233.448,2210.5632,2333.9973,2402.152,2436.6084,2521.1355,2663.3645,2707.0732,2714.729,2760.2754,2760.6953,2737.8376,2798.287,2859.5242,2829.165,2913.8838,2947.696,2939.408,2967.3496,3065.901,2976.7742,3021.0547,3067.3604,3121.0974,3123.5835,3145.7515,3051.3618,2990.6833,2982.6084,2832.4817,2765.0242,2757.1191,2775.4968,2892.9175,2816.1277,2880.7595,2884.8901,2904.173,2978.754,2885.14,2889.562,2887.775,2832.23,2870.3813,2851.3906,2869.2737,2978.672,3030.441,3026.6748,3065.4983,3087.043,3198.4802,3164.7122,3187.2507,3135.4163,3079.029,3032.221,2974.9624,2968.3687,2963.3333,2913.988,2909.293,2912.2373,2897.7383,2780.8076,2799.4485,2681.5415,2620.9573,2614.9963,2480.778,2430.479,2360.8306,2351.3674,2320.9424,2374.3481,2389.059,2324.9224
2019/10/30,2270.2102,2276.8982,2248.7817,2230.3691,2195.3438,2202.4172,2266.089,2165.4185,2207.8062,2223.7007,2126.7144,2140.3037,2153.3071,2160.1162,2158.9944,2106.9678,2159.275,2115.9517,2141.697,2232.2441,2231.1245,2305.154,2353.348,2334.0686,2468.2803,2591.0227,2669.9614,2668.0813,2700.2642,2717.1975,2713.0354,2773.0654,2892.5366,2977.7776,2958.6665,2996.2144,3018.6726,3003.7664,3011.9966,3044.1274,3061.691,3064.3364,3149.9363,3123.5242,3195.8894,3108.2275,2976.6426,3039.2424,2909.7698,2777.6929,2746.5486,2824.037,2893.3716,2869.9373,2941.9685,2918.1648,2938.643,2847.852,2860.7622,2915.3398,2874.2366,2870.7173,2910.5154,2844.1147,2847.2634,2921.775,2969.628,3008.6433,3053.7185,3143.0513,3205.345,3182.811,3168.916,3164.08,3058.5173,3043.3457,3068.9565,2989.0232,2940.8965,2933.1287,2892.0037,2876.0747,2868.3489,2816.42,2770.1282,2825.0527,2663.3843,2633.4585,2530.1072,2533.627,2475.9036,2437.6753,2463.6497,2437.6199,2466.9092,2344.1926
2019/10/31,2322.532,2306.3044,2321.0845,2246.4294,2229.7732,2265.3262,2263.839,2207.4583,2169.8875,2185.219,2190.569,2175.1228,2139.6199,2169.635,2126.9978,2159.9966,2124.675,2120.5876,2215.035,2200.5337,2238.0637,2277.5483,2262.5146,2299.8584,2435.0022,2423.029,2509.3271,2592.7307,2629.9573,2718.5994,2738.9978,2751.7583,2804.4172,2811.4119,2934.5488,2884.2678,2856.17,2894.06,2863.0886,2916.1418,2883.1475,2926.3262,2973.1008,2977.3313,2975.6228,2978.6003,2964.454,2900.8552,2768.263,2839.945,2816.9321,2787.2183,2895.0815,2823.3496,2804.1958,2808.8442,2826.8616,2796.3713,2797.3708,2816.2393,2843.4597,2857.9363,2904.7263,2898.8303,2833.1877,2914.1116,3037.211,3032.5703,3103.777,3169.8306,3183.42,3153.2961,3189.2188,3062.7,3061.3706,3023.0603,2952.6833,2915.7175,2946.8965,2876.5874,2821.7295,2804.0806,2827.0234,2750.6997,2764.6187,2669.2722,2676.3435,2522.9368,2471.0725,2471.7432,2329.7244,2366.0947,2322.7185,2302.8665,2291.8923,2249.648
2019/11/1,2243.6433,2232.147,2215.541,2173.8743,2153.3267,2097.3865,2121.923,2096.647,2049.0415,2101.2258,2087.2246,2052.3447,2060.7905,2002.4691,2059.172,2029.3365,2008.0616,2061.836,2065.8936,2094.4229,2098.1213,2126.69,2183.9956,2188.7412,2240.4263,2318.5896,2327.1836,2426.2288,2523.3718,2524.8486,2537.734,2603.7544,2659.5376,2697.1895,2746.299,2744.6301,2732.305,2783.2585,2869.1455,2802.3547,2824.5874,2845.6394,2867.3423,2920.4534,2977.4832,2933.8374,2917.6636,2832.2554,2711.0193,2742.4902,2695.0813,2694.9233,2777.4841,2678.1562,2709.4675,2758.7817,2679.4712,2650.0117,2696.8027,2641.0623,2654.3726,2642.9395,2628.4402,2720.3997,2758.1536,2818.5093,2902.412,2847.315,2976.1904,3101.3772,3150.0898,3160.549,3055.3198,3071.1392,2982.2524,2979.0183,2848.8599,2905.3499,2888.0051,2841.1567,2828.6545,2795.1912,2864.523,2753.7622,2739.6294,2713.566,2562.4573,2494.917,2378.315,2343.1792,2299.9219,2261.0942,2313.2764,2285.0857,2205.984,2247.3933
2019/11/2,2212.7856,2143.1726,2116.105,2119.6558,2111.0095,2113.1604,2050.5652,2049.204,2028.8022,2024.9697,2017.1094,2045.1437,1998.2635,1962.018,1968.9053,1963.5159,2036.9789,2068.0798,2061.881,2047.5806,2070.262,2153.2712,2197.143,2232.6433,2370.8438,2507.5261,2538.2405,2635.3987,2625.1216,2674.7817,2682.3684,2740.023,2826.8477,2822.062,2817.162,2810.229,2832.9045,2970.6626,2932.6692,2986.1553,2954.4658,3003.674,2951.226,3031.1807,3054.464,2984.9514,2908.293,2818.3447,2750.4802,2670.5361,2711.6165,2695.3474,2822.37,2769.1255,2740.1582,2771.7268,2844.832,2771.8215,2770.4773,2845.8933,2797.392,2809.9612,2832.5508,2824.5532,2890.4795,2879.658,2948.2505,2958.9978,3027.7866,3103.8442,3180.0286,3098.3677,3104.41,3062.9568,2970.183,2996.3567,2877.992,2922.22,2882.5793,2826.3467,2817.936,2815.8914,2840.6917,2692.757,2695.614,2583.1538,2539.6475,2522.4478,2442.196,2389.1838,2285.022,2244.092,2297.5513,2220.3154,2200.9895,2207.832
2019/11/3,2171.4902,2081.5889,2116.8477,2173.5137,2109.216,2105.9248,2085.9902,2067.455,2058.3306,2052.018,1978.1086,2056.468,2045.7072,2043.1903,2065.1936,2013.4843,2048.6404,2016.1934,2055.0217,2072.5266,2083.0427,2158.1414,2210.4746,2319.454,2356.042,2527.6333,2584.4077,2672.1047,2697.0034,2617.8108,2637.8809,2673.494,2846.8489,2828.4016,2833.8604,2836.631,2857.131,2964.9067,2932.0144,2997.3638,2917.5398,2977.3992,3024.0493,3031.7756,3027.4873,3082.301,2948.1182,2850.8467,2766.2207,2699.7625,2780.7173,2706.1167,2791.317,2795.8618,2870.691,2794.2644,2802.5208,2804.8945,2801.2515,2820.2185,2828.4302,2805.7214,2842.0327,2849.6487,2849.7407,2912.3125,2983.0642,2984.766,3023.6848,3168.6484,3154.2727,3137.2703,3109.3235,3055.925,3001.6902,2898.2642,2892.1833,2937.984,2936.267,2798.9856,2797.9158,2792.7368,2727.656,2742.781,2698.2603,2662.3235,2610.0288,2482.122,2401.178,2427.3198,2304.8218,2257.8196,2338.1157,2322.8503,2296.7976,2240.2961
2019/11/4,2234.6687,2205.6028,2176.2769,2138.656,2188.7737,2136.7598,2128.2192,2120.7065,2072.289,2055.2773,2055.7422,2041.4995,2034.7474,2032.122,2035.3813,2041.9457,2016.6786,2067.3774,2088.6118,2057.0596,2164.5806,2297.631,2283.0137,2336.743,2450.796,2526.4824,2609.7195,2629.6118,2657.2998,2648.0857,2702.4062,2744.2913,2847.0872,2946.5686,2921.8823,2914.0042,3014.7856,3001.6428,3033.4966,3005.2805,2971.6213,3071.9077,3108.9177,3092.5933,3047.1877,3063.1177,3056.4253,2951.7842,2797.3428,2757.8635,2743.9656,2723.8982,2902.783,2837.5483,2854.764,2838.907,2860.6602,2807.9097,2827.1624,2850.872,2797.9705,2797.7258,2856.6016,2801.2214,2852.8477,2970.0408,2981.4084,2925.8186,3048.3086,3121.2568,3124.9543,3071.7502,3101.4377,2997.9792,2992.198,2891.658,2916.9922,2848.731,2836.5925,2815.7236,2799.6992,2776.9087,2765.361,2690.9624,2741.1506,2603.271,2559.0122,2526.1736,2423.8818,2350.4094,2268.5525,2245.331,2303.741,2275.0645,2346.5479,2326.8853
