时间,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
2017/6/21,2431.8455,2361.552,2359.715,2365.9355,2414.3882,2306.3193,2376.9248,2337.0708,2307.3914,2337.9097,2266.385,2302.0837,2254.9377,2243.2375,2226.8838,2219.024,2216.8462,2254.8154,2189.3745,2262.415,2254.775,2354.55,2368.768,2402.9485,2502.1199,2474.1304,2533.0295,2527.5317,2488.0696,2520.66,2580.2,2549.4004,2636.5754,2732.4075,2822.427,2834.165,2849.1985,2880.7524,2894.2075,2930.7876,2983.7559,3034.3113,3077.0796,3026.8125,3058.7915,3008.14,2941.36,2893.5127,2893.4507,2787.4316,2775.7642,2740.4753,2776.9597,2810.6692,2819.536,2811.2893,2873.7124,2881.397,2880.1672,2879.243,2852.9038,2853.1406,2876.4883,2851.5056,2865.7139,2885.398,2933.9136,2965.729,2874.1367,2920.7996,2897.9448,2932.8572,2855.5168,2805.203,2840.929,2765.4907,2800.9556,2807.5342,2723.8374,2745.4878,2838.0215,2796.0662,2712.21,2724.2651,2661.3196,2604.957,2558.64,2533.223,2484.278,2399.7695,2353.3179,2368.4958,2369.5723,2354.3647,2341.305,2311.4128
2017/6/22,2280.0488,2243.341,2177.3486,2102.8672,2102.9568,2146.1152,2108.978,2094.44,2110.1567,2103.44,2132.6843,2103.3157,2083.4644,2075.027,2079.7102,2094.1047,2050.057,2038.8188,2021.5956,2014.0177,2049.3809,2075.8037,2109.6577,2140.4053,2251.9895,2220.489,2294.354,2321.7744,2332.8027,2361.8662,2392.2239,2385.9417,2431.1328,2449.871,2542.5447,2552.412,2579.786,2587.694,2658.1492,2612.6914,2693.5747,2744.9524,2767.487,2814.6492,2822.5164,2866.0833,2810.2708,2749.937,2762.5173,2639.0808,2550.5862,2551.1106,2528.3296,2636.1648,2590.3408,2636.9236,2642.7947,2587.852,2613.0837,2593.3682,2603.0037,2570.4895,2586.5994,2640.1172,2749.975,2705.8245,2724.115,2766.892,2781.4146,2796.4517,2900.095,2735.0862,2755.2827,2783.5254,2664.9854,2598.9802,2616.6362,2630.4001,2601.0525,2650.4204,2680.1777,2568.7854,2534.0002,2474.918,2457.678,2386.8403,2396.1282,2340.1582,2252.968,2159.275,2141.2627,2178.1265,2171.0613,2130.441,2078.2805,2047.4573
2017/6/23,2057.2905,2054.2834,2061.4924,2037.8702,2021.5995,2007.7046,2019.9242,1971.4948,1979.2278,1923.0582,1956.8904,1886.2812,1910.1349,1879.7008,1948.3077,1958.5404,2002.1641,1976.006,1990.2867,1990.0082,1935.7089,1986.8804,2006.0094,2088.9314,2128.4355,2139.9878,2229.115,2231.318,2228.9236,2237.962,2338.584,2364.3394,2483.3962,2411.0806,2466.255,2485.7502,2610.025,2594.1035,2617.523,2726.4968,2665.3223,2704.8394,2725.4255,2690.0723,2791.6904,2787.7556,2786.5005,2666.0745,2600.2053,2525.6895,2534.1829,2499.044,2502.1797,2609.1987,2601.228,2619.97,2568.8027,2580.4277,2606.129,2661.199,2626.693,2604.175,2596.6646,2544.448,2691.5002,2630.7197,2662.0298,2705.833,2664.997,2718.659,2658.0261,2651.5972,2628.0723,2663.1614,2638.2983,2615.15,2561.67,2578.1526,2599.196,2662.2656,2657.349,2605.1536,2592.7432,2570.5325,2513.1643,2486.9019,2437.5945,2321.5876,2291.6577,2278.6338,2164.7192,2173.7456,2196.554,2145.672,2088.1555,2081.9434
2017/6/24,2031.3456,2090.755,2033.7719,2079.1025,2070.7717,2021.3594,1987.4844,2003.011,2003.411,1971.4125,1929.0421,1969.6284,1909.9551,1944.0948,1880.7931,1940.1418,1905.2535,1960.2997,1970.1549,1973.4828,2054.238,2099.0579,2147.4087,2144.3298,2246.847,2298.4058,2305.7893,2299.487,2325.9614,2306.2268,2405.0764,2475.3557,2560.9114,2658.779,2725.787,2859.682,2864.4353,2891.0198,2941.1191,2938.4912,3066.5566,3088.1216,3136.407,3131.1077,3117.659,3112.3506,3165.1016,3080.709,3006.0151,2977.7456,2926.454,2925.7686,2946.7349,2937.3538,2971.8755,3006.135,3028.156,2996.8362,3062.1365,3071.914,3028.3872,3073.7056,3013.6528,3068.5422,3078.9446,2972.6948,3050.0452,3062.358,2976.5698,2988.7485,2968.5688,2944.543,2963.065,2901.979,2910.364,2869.0796,2867.9253,2906.0674,2872.787,2929.0457,2948.9949,2904.56,2861.395,2857.4172,2795.0872,2739.5867,2660.14,2579.303,2479.3577,2411.273,2389.8923,2332.55,2414.8364,2354.1182,2303.1633,2229.2996
2017/6/25,2210.0874,2270.6714,2232.8093,2193.1074,2149.8843,2194.0889,2203.8506,2141.6157,2108.9631,2158.1543,2157.8909,2118.0535,2092.8284,2118.195,2086.2407,2087.1355,2125.2402,2096.4297,2076.0303,2147.706,2163.6877,2217.9187,2277.9092,2334.39,2348.6458,2407.794,2427.9001,2428.625,2414.8237,2456.4966,2525.0723,2588.3118,2671.7705,2770.7021,2851.0957,2867.476,2928.7468,2973.0034,3040.6917,3075.2725,3095.709,3120.6082,3213.8005,3241.403,3309.3164,3278.312,3317.5994,3218.3735,3134.9443,3197.146,3107.9275,3120.0603,3114.3132,3115.803,3104.7952,3155.8677,3127.7693,3182.6829,3205.9722,3181.205,3210.5432,3196.1917,3141.1943,3111.7922,3181.513,3133.6042,3169.1938,3148.4807,3134.056,3044.0469,3002.9622,3028.762,2974.7483,2918.5005,2970.0293,2947.8945,2929.4285,2938.5464,2948.1868,2993.05,3016.172,3020.1255,2920.848,2942.5618,2851.7957,2797.6067,2742.1973,2672.0325,2610.159,2481.7847,2451.8992,2474.9287,2443.7212,2400.2104,2417.086,2331.8308
2017/6/26,2328.7737,2279.0566,2265.606,2227.125,2178.2039,2207.333,2184.4097,2160.6267,2100.0535,2063.9443,2105.0386,2156.0283,2167.3894,2070.2944,2063.2422,2073.7676,2076.307,2096.7446,2081.9988,2083.0925,2125.0757,2280.687,2266.1204,2227.2117,2364.0698,2351.1472,2440.994,2401.386,2413.6648,2430.331,2480.4087,2583.0144,2725.8262,2862.1797,2891.2146,2860.0315,2952.5483,2959.0032,3020.3713,3086.806,3067.06,3116.8584,3215.3586,3200.8188,3204.7566,3192.066,3251.494,3107.1274,3096.458,3066.5237,2968.6206,3026.873,3092.4612,3053.6868,3076.1016,3101.4514,3103.9795,3146.9744,3189.8354,3170.0327,3219.547,3221.0417,3176.986,3169.9897,3164.2366,3127.027,3167.924,3175.8145,3115.0444,3113.7056,3036.8757,3065.2798,2943.7097,2927.1953,2976.4216,2932.419,2886.7046,2928.1094,2896.4934,2945.7334,2969.5764,2995.0232,2847.7937,2881.8115,2851.3872,2785.7817,2784.6191,2639.202,2652.1145,2540.523,2489.9248,2411.3472,2469.7632,2424.5566,2388.4177,2316.5784
2017/6/27,2253.5654,2257.6748,2277.2056,2223.3276,2236.1614,2208.9373,2198.1152,2174.8335,2168.1338,2215.929,2180.5662,2085.1582,2102.4407,2058.4119,2066.4868,2109.6936,2117.2114,2155.0212,2123.8242,2169.0444,2238.1826,2278.0051,2281.7563,2381.5469,2439.9895,2517.9985,2526.3713,2627.0886,2561.079,2546.1406,2624.2246,2721.7087,2946.8032,2966.5032,3048.768,3100.1123,3119.3125,3124.2083,3279.437,3314.7815,3328.6433,3353.0771,3405.276,3447.3264,3465.7524,3485.7305,3499.0715,3402.4895,3348.9907,3287.0054,3254.555,3279.59,3255.668,3281.0146,3304.3684,3388.809,3390.0547,3425.3835,3486.7578,3433.162,3466.2532,3547.7095,3473.5447,3457.9785,3424.3826,3419.7458,3441.7275,3403.9377,3343.3704,3300.3281,3288.7058,3282.5312,3223.854,3239.1926,3251.9507,3203.9075,3223.6338,3295.3584,3211.367,3294.7485,3292.4746,3303.1191,3245.9128,3215.6616,3187.1086,3141.2083,3100.2288,3013.7363,2923.178,2850.396,2828.1519,2706.7363,2783.2126,2726.8064,2710.4954,2641.7422
2017/6/28,2572.3855,2596.995,2546.5283,2509.3044,2445.846,2428.0085,2422.6448,2412.6284,2423.4548,2417.1172,2365.3555,2368.8208,2327.6604,2319.9583,2329.072,2321.874,2285.5195,2273.9666,2320.0322,2322.888,2341.422,2393.6602,2450.6165,2485.3806,2539.8594,2621.9597,2646.098,2682.3088,2641.0374,2657.5488,2846.9048,2930.908,3061.687,3178.2236,3218.1265,3294.6648,3422.7236,3411.3633,3456.929,3530.226,3542.8203,3612.814,3630.916,3693.5,3696.8418,3717.493,3732.9524,3644.6987,3568.1926,3591.693,3575.217,3574.7166,3549.214,3511.8184,3573.0361,3581.5452,3634.6577,3608.4685,3604.0195,3617.395,3650.8037,3667.0593,3635.1423,3668.845,3597.8342,3555.4473,3499.3198,3508.942,3471.6838,3433.6309,3405,3441.4873,3377.5461,3312.5486,3370.915,3377.1052,3315.1067,3375.0002,3376.5894,3481.127,3408.0105,3416.9832,3387.0527,3453.5732,3365.9397,3350.7092,3316.6238,3234.7422,3103.856,3028.6897,2946.869,2977.7136,2968.7305,2932.1494,2908.4058,2785.6453
2017/6/29,2718.0889,2661.8767,2634.8386,2678.0115,2552.7346,2593.2512,2524.5752,2494.3628,2454.289,2494.4282,2445.8203,2384.6165,2302.5159,2322.1113,2335.1606,2350.2693,2311.6628,2368.6511,2318.6223,2319.3376,2349.1316,2452.0046,2464.068,2496.2231,2475.9587,2503.426,2570.6746,2572.4307,2598.3872,2585.8499,2705.0413,2737.64,2849.796,2921.293,2915.5107,3053.61,3150.4333,3175.6804,3281.2786,3338.0903,3354.382,3385.2432,3400.9568,3471.1316,3506.618,3548.2358,3527.806,3469.5254,3407.858,3397.0356,3405.904,3414.0632,3397.9553,3434.4014,3445.923,3476.9858,3476.3306,3470.017,3457.7656,3476.6125,3473.204,3497.6985,3472.321,3450.6367,3504.3677,3435.7727,3495.3206,3485.2256,3487.0498,3393.5605,3365.0032,3358.0913,3256.3074,3237.67,3246.9248,3213.8328,3227.636,3252.5142,3214.6565,3304.9907,3313.6096,3285.0432,3219.0798,3204.858,3219.0312,3155.7817,3123.517,3082.3228,3001.5354,2897.6099,2901.3965,2823.4624,2784.3704,2795.2356,2681.7852,2666.9949
2017/6/30,2548.6755,2492.6099,2508.5854,2518.6821,2450.4814,2463.236,2393.6523,2409.3354,2350.9478,2364.9983,2312.9102,2329.8767,2311.5825,2309.9084,2325.7476,2242.0815,2246.133,2218.2292,2255.8394,2251.8877,2317.2603,2381.3435,2405.0085,2430.882,2426.4666,2503.157,2527.455,2514.326,2545.132,2567.1082,2608.514,2707.796,2734.9478,2810.3684,2866.1104,2952.5437,3026.2056,3058.1973,3135.1584,3225.2063,3240.8843,3285.9832,3373.1958,3373.8315,3415.014,3483.2542,3434.7026,3419.8088,3427.139,3346.9282,3305.646,3370.7253,3403.0735,3325.9946,3375.049,3364.6753,3392.613,3382.0337,3343.5198,3359.3516,3371.548,3381.9497,3351.1548,3288.8362,3282.3293,3319.956,3383.885,3312.0496,3343.2295,3375.8357,3288.245,3221.3677,3212.7502,3147.8394,3124.6316,3121.5117,3169.5332,3167.3357,3166.29,3218.355,3197.6873,3210.2485,3215.986,3176.087,3153.9495,3123.1157,3073.9995,2964.1099,2937.059,2828.5325,2743.2427,2693.0137,2764.675,2703.183,2643.0237,2579.3396
2017/7/1,2553.4087,2552.5073,2460.8298,2410.8945,2403.9185,2389.5078,2384.307,2401.2,2373.6177,2404.1587,2368.3682,2312.2566,2314.0242,2320.1743,2313.0637,2332.3203,2249.9473,2271.207,2228.5742,2348.5544,2313.516,2426.0383,2449.5288,2446.0967,2538.4438,2650.1567,2649.0645,2633.3398,2689.9065,2696.408,2882.8784,3000.3513,3105.9802,3220.6135,3205.998,3266.3745,3328.5317,3276.5327,3287.4048,3370.1829,3413.8423,3397.7512,3447.991,3520.6843,3639.7156,3509.6487,3502.4358,3523.845,3494.2847,3483.1487,3572.7656,3545.3691,3510.168,3500.9954,3533.0334,3562.1252,3569.6506,3562.5295,3591.624,3580.663,3584.765,3562.0276,3604.1917,3570.1013,3491.3813,3460.5632,3486.6414,3465.4065,3377.7756,3382.837,3326.943,3259.6077,3274.964,3292.2756,3248.18,3292.9463,3236.8801,3243.5212,3244.0708,3303.7551,3354.1606,3358.0022,3290.3684,3325.605,3251.7986,3227.523,3189.3389,3134.54,3077.003,2942.585,2933.1467,2870.892,2872.5298,2828.9272,2760.5188,2723.2668
2017/7/2,2707.0786,2612.2126,2687.2087,2604.714,2532.5842,2554.2231,2536.1074,2496.912,2510.762,2493.5688,2432.141,2493.3477,2425.766,2439.478,2390.3203,2358.8914,2351.8298,2371.544,2395.7278,2436.6611,2417.838,2466.921,2552.8684,2472.8887,2568.9463,2563.9167,2605.6038,2537.2651,2601.918,2559.6755,2771.7456,2809.1199,2940.935,3084.6545,3165.8845,3216.5972,3173.933,3236.8596,3245.9253,3270.179,3297.915,3264.851,3331.9014,3384.0854,3431.9019,3495.4375,3394.0676,3349.9363,3415.245,3392.7466,3324.4133,3299.8499,3318.447,3412.8374,3390.1924,3453.5964,3447.0925,3485.236,3444.8684,3402.287,3473.6768,3478.4297,3506.0142,3474.1611,3460.4087,3489.0715,3486.7039,3425.4082,3400.265,3347.0012,3406.927,3232.9358,3234.245,3250.3174,3258.423,3259.3533,3205.8994,3212.2588,3229.5627,3270.707,3270.1514,3275.6082,3283.4229,3260.4146,3239.0317,3174.803,3140.1787,3032.6455,2912.5054,2882.9849,2874.0732,2792.198,2808.0623,2760.0564,2713.9468,2601.1968
2017/7/3,2581.0308,2579.311,2565.9875,2536.5576,2494.7007,2419.4832,2402.1306,2388.4153,2373.663,2340.32,2401.916,2380.2385,2335.1406,2350.4438,2364.863,2313.8337,2312.7996,2307.3967,2336.1953,2263.471,2365.6626,2424.3193,2437.9468,2472.5442,2548.6133,2558.1768,2585.7424,2639.4546,2705.9695,2687.0042,2861.494,2901.5757,3060.206,3197.1755,3313.651,3392.4595,3462.1729,3488.2073,3536.5981,3624.5688,3639.9426,3650.513,3672.2324,3750.8628,3855.107,3947.1274,3864.9993,3831.3809,3864.6199,3784.78,3787.0154,3759.3162,3706.769,3738.578,3722.4966,3699.1958,3817.5347,3884.7607,3784.2617,3801.528,3792.4377,3772.5132,3880.3,3790.6719,3742.1624,3750.9678,3758.3318,3752.1814,3721.9924,3679.2344,3607.088,3591.225,3510.571,3580.458,3628.5845,3559.058,3604.7134,3584.2834,3555.783,3585.443,3629.3801,3650.7502,3657.4824,3622.9949,3629.7095,3633.5706,3665.4578,3520.777,3507.7893,3411.5535,3246.5698,3207.4355,3254.015,3255.891,3142.4255,3002.579
2017/7/4,3041.5222,2897.2727,2928.4524,2804.8652,2819.228,2803.1438,2755.9775,2836.7324,2790.6033,2736.7786,2726.783,2706.76,2584.3982,2569.9539,2593.4912,2540.9595,2536.123,2556.5574,2566.29,2504.489,2546.2144,2685.879,2695.0562,2669.5784,2706.171,2741.4165,2750.753,2778.6687,2735.6533,2818.6729,2927.6943,3019.6013,3101.8677,3170.8318,3315.7986,3311.0457,3339.1067,3434.7112,3373.206,3425.4768,3419.3186,3374.4988,3410.3372,3419.3882,3435.6099,3330.8286,3291.176,3199.0056,3157.106,3143.9045,3079.6758,3092.41,3057.3975,3117.5925,3085.7302,3136.1892,3133.5696,3206.639,3271.4214,3244.287,3258.4297,3239.285,3315.9697,3268.267,3278.1274,3323.9246,3293.3057,3257.836,3261.1335,3213.6326,3173.1682,3183.3171,3162.301,3057.6272,3216.3218,3097.7473,3149.1934,3072.878,3101.7395,3174.3057,3234.6135,3250.7004,3198.1067,3189.8267,3161.2258,3150.7695,3104.016,3025.6562,2843.2563,2830.7622,2746.347,2664.3682,2685.6338,2677.4875,2557.8804,2498.2134
2017/7/5,2451.2134,2472.647,2477.7986,2428.6426,2425.8813,2396.7253,2320.774,2380.463,2349.6355,2300.637,2327.6514,2335.945,2320.2034,2266.0317,2226.1372,2193.2703,2212.931,2244.1729,2159.6658,2216.1248,2325.0405,2368.8738,2415.533,2340.1174,2485.945,2549.4658,2528.6716,2517.1934,2574.956,2592.7085,2705.1904,2817.4973,2968.9583,3114.3303,3146.2754,3203.9885,3208.8257,3288.0286,3373.288,3377.0347,3478.825,3451.8457,3497.872,3602.578,3633.8054,3566.0925,3552.5618,3508.7375,3497.0037,3452.404,3406.4177,3425.9246,3459.6897,3490.3386,3475.5999,3516.687,3601.5527,3518.9778,3618.762,3555.4358,3623.1812,3603.1633,3654.2793,3596.67,3644.972,3606.1655,3574.8357,3484.345,3506.0095,3488.4797,3390.2207,3354.51,3380.2273,3373.0874,3332.243,3308.75,3301.6946,3320.4849,3333.9294,3409.7986,3372.941,3414.2603,3406.8357,3351.0425,3333.8071,3336.6555,3284.9795,3228.952,3166.3608,3090.4973,3002.6868,2967.6294,2988.753,2913.5867,2872.4436,2788.0903
2017/7/6,2819.1675,2670.2954,2655.6636,2652.517,2610.2231,2571.3535,2563.12,2537.699,2526.022,2522.008,2459.6167,2411.3171,2351.9539,2344.6965,2336.1833,2376.724,2373.5244,2376.2166,2312.4912,2337.8152,2383.794,2396.7603,2476.5376,2448.3286,2560.1743,2544.1638,2567.623,2583.1384,2590.9133,2639.2087,2825.4868,2841.4868,2905.5986,2998.2478,3087.616,3190.9026,3255.156,3326.9082,3352.9653,3373.4346,3457.536,3538.8894,3538.2566,3648.58,3635.2358,3641.8032,3653.3892,3604.3733,3556.5662,3565.8135,3536.9292,3529.082,3586.5623,3566.5461,3535.7373,3537.4,3590.3574,3582.5166,3575.2217,3588.6401,3576.94,3556.8892,3558.9907,3567.3818,3580.0356,3558.879,3592.9436,3549.5823,3468.9832,3473.329,3439.1343,3357.572,3314.0854,3313.7861,3404.9883,3356.6152,3314.3333,3333.5764,3403.1304,3418.8958,3382.0195,3400.5723,3352.7837,3394.5906,3337.7783,3351.643,3348.4949,3219.519,3143.8667,3082.1272,3015.1213,2990.2083,3031.1794,2978.6746,2846.104,2822.804
2017/7/7,2784.0547,2689.423,2630.7275,2633.031,2586.686,2556.7031,2535.1545,2510.4897,2486.9734,2456.782,2450.3472,2460.8232,2393.0093,2406.0527,2362.4744,2336.0107,2371.652,2356.4856,2340.0945,2297.9626,2404.9106,2381.6182,2445.0393,2460.4626,2457.715,2546.0757,2593.1633,2549.8552,2617.8481,2587.3125,2738.973,2800.5852,2914.942,2966.9011,3071.4563,3136.3313,3124.6965,3192.538,3295.1284,3322.5,3378.8608,3438.5137,3544.944,3530.467,3660.6836,3608.1123,3629.521,3629.422,3601.7346,3535.837,3533.3997,3542.8616,3491.2021,3468.2437,3446.9053,3449.773,3615.5557,3514.9453,3478.3303,3537.9941,3540.31,3486.1963,3475.2678,3452.808,3455.2896,3354.0942,3294.6929,3294.7644,3277.584,3349.7954,3333.0208,3276.0347,3350.422,3285.687,3354.2578,3358.48,3314.492,3344.5784,3374.792,3443.2021,3495.2498,3408.2637,3397.208,3406.2505,3370.1638,3412.233,3327.5986,3290.909,3289.2566,3119.387,3035.675,3031.6655,3016.8787,2958.2778,2850.5806,2836.2537
2017/7/8,2809.3423,2743.2039,2620.9097,2619.2542,2604.1345,2591.6965,2587.744,2556.1255,2486.54,2477.818,2462.7493,2437.4333,2414.98,2446.1443,2402.6729,2387.4534,2378.4192,2367.205,2337.3542,2359.2417,2399.262,2425.5713,2492.541,2508.814,2603.327,2609.8572,2684.0742,2672.0847,2721.633,2763.5486,2918.716,3042.1377,3197.026,3396.9863,3478.2515,3477.4558,3575.5994,3668.6187,3743.7266,3777.6936,3830.0986,3829.662,3890.738,3964.3682,3944.5938,3981.4705,3979.0642,3966.5088,3934.163,3944.2224,3952.918,3925.5652,3879.2104,3877.1453,3913.8198,3898.0486,3915.728,3880.608,3881.1597,3955.019,3903.1538,3888.3213,3966.285,3965.663,3939.8071,3946.0864,3876.21,3804.7065,3742.9893,3757.9414,3758.0532,3744.2124,3703.225,3736.1746,3699.893,3703.4424,3660.0886,3745.1216,3715.463,3752.381,3755.9443,3768.2256,3732.903,3716.7402,3754.743,3703.9624,3679.1025,3551.8806,3560.3694,3496.3557,3347.2085,3366.6348,3362.6287,3251.9182,3195.745,3090.7505
2017/7/9,3078.256,3012.9404,2877.4116,2822.423,2708.2278,2683.7107,2656.5337,2619.3237,2564.13,2496.2317,2485.9553,2444.3079,2491.672,2426.3672,2401.4526,2406.1672,2351.0955,2392.441,2358.513,2342.6406,2368.8972,2485.7463,2471.6145,2470.3406,2584.978,2637.7446,2629.0554,2622.149,2660.5132,2578.9065,2622.6667,2734.9163,2755.7734,2908.979,2984.9348,3043.2886,3081.278,3160.0105,3246.7524,3238.3965,3289.6711,3325.0486,3315.185,3381.7913,3407.6018,3450.8892,3444.434,3416.6973,3437.663,3496.0696,3489.704,3471.9614,3455.093,3421.3003,3503.6565,3527.231,3602.904,3542.8066,3599.7378,3613.2097,3619.5889,3598.0369,3629.3257,3607.724,3604.2322,3560.2107,3512.2075,3502.7754,3529.09,3497.7783,3518.3882,3550.4556,3545.257,3522.6729,3553.8357,3493.943,3475.1104,3520.9028,3412.4695,3342.359,3229.3965,3066.3984,3069.8943,2967.3655,2986.7478,2874.9624,2795.6624,2738.7732,2624.1985,2598.2917,2532.6877,2515.4314,2555.0767,2482.768,2461.251,2447.964
2017/7/10,2378.272,2381.3733,2342.4397,2242.6624,2246.393,2307.6182,2271.1572,2246.5269,2227.6235,2163.7327,2191.6997,2190.9324,2177.7488,2156.8372,2123.5034,2118.5613,2152.1223,2120.0854,2087.6165,2073.815,2127.1309,2087.2004,2187.1675,2175.1477,2289.5996,2381.2869,2343.9612,2379.0298,2465.6782,2454.655,2577.4812,2680.8315,2838.3677,2903.905,3022.835,3058.8923,3135.087,3236.4355,3263.737,3340.947,3431.8943,3452.978,3511.731,3581.4968,3645.5642,3634.4194,3650.105,3631.9705,3571.7793,3585.7905,3557.5183,3537.4653,3448.409,3419.5647,3360.2322,3413.9565,3486.159,3564.992,3491.4543,3519.1377,3525.8975,3434.704,3494.242,3471.808,3431.56,3420.9475,3458.3508,3410.7935,3464.046,3429.556,3367.102,3369.746,3401.1594,3413.284,3369.4275,3423.2778,3352.357,3310.0225,3334.6953,3415.0713,3378.0347,3290.7156,3350.597,3291.5205,3176.5085,3165.568,3119.1982,2955.1973,2851.5083,2815.393,2722.6086,2624.452,2692.0977,2603.2537,2604.9219,2556.8586
2017/7/11,2494.3801,2480.0002,2539.8125,2456.076,2340.9897,2356.5642,2380.769,2293.2422,2270.3044,2364.542,2312.138,2282.9524,2288.994,2162.7637,2181.3477,2231.8503,2191.3625,2226.3708,2172.8162,2184.8455,2216.4543,2219.5715,2239.783,2249.4321,2357.0393,2416.467,2461.7402,2460.447,2475.1768,2468.89,2602.5608,2709.1504,2830.959,2845.9504,2937.3635,3020.5754,3000.1252,3084.0164,3112.2188,3160.4504,3210.5652,3150.0898,3168.9607,3227.994,3228.3918,3213.7266,3178.3108,3119.5344,3062.5525,3030.9163,3042.1194,2983.0115,3006.0354,3071.8823,3054.1545,3074.3806,3214.3428,3146.1218,3096.3672,3151.0054,3172.9875,3090.8057,3114.9795,3097.2615,3150.5615,3107.7014,3151.7458,3036.06,3086.9353,3036.7766,3115.3928,3038.7546,3060.86,2972.7424,2992.5513,2878.5056,2943.9685,2865.0063,2873.5017,2942.127,2958.7632,2907.5193,2922.7268,2854.9062,2784.0771,2725.5144,2757.113,2616.8538,2560.292,2519.5715,2441.7312,2384.015,2495.8274,2432.5334,2429.882,2407.391
2017/7/12,2319.3765,2261.025,2299.2192,2255.1392,2264.1643,2261.9385,2273.7944,2215.9727,2203.5762,2180.7366,2141.4995,2209.5852,2131.6653,2124.2126,2123.3843,2085.2444,2095.0706,2109.6624,2043.8469,2139.3816,2230.4685,2158.3408,2247.5056,2266.1577,2277.065,2358.837,2388.7178,2399.2976,2405.0317,2470.1636,2523.804,2624.5125,2706.993,2748.8462,2818.0378,2916.3557,2900.2214,2936.3337,2961.7285,2932.4434,3031.739,2970.542,3018.3228,3170.3584,3165.22,3133.6174,3198.8237,3060.3035,2986.5486,3055.7668,3024.1938,3022.6404,3073.9258,3108.6648,3100.6045,3141.422,3199.0923,3198.4558,3158.3137,3174.721,3148.211,3111.2275,3105.299,3054.6763,3094.376,3089.4053,3107.467,3059.5354,3095.8035,3055.0295,3061.7542,2986.3923,2911.608,2933.43,2914.9854,2906.263,2884.591,2880.6636,2920.5762,2879.4373,2936.1377,2969.4763,2873.5796,2859.358,2789.6296,2760.2942,2674.8406,2604.4175,2563.682,2468.2336,2402.2317,2369.7532,2398.0627,2371.097,2327.1953,2318.5457
2017/7/13,2249.2908,2286.8115,2232.2788,2231.6208,2225.564,2172.5154,2156.2654,2155.6174,2152.6387,2124.398,2138.5662,2090.9888,2071.4934,2049.905,2025.0028,2014.855,1978.0137,2010.5298,2093.6162,2079.0784,2098.4805,2164.2458,2126.269,2137.1643,2178.089,2317.102,2235.587,2235.053,2317.3508,2304.959,2444.922,2483.809,2559.2656,2591.7751,2645.557,2640.0847,2709.722,2748.6992,2768.606,2795.6194,2801.8804,2799.4856,2866.0322,2913.0144,2957.9116,3010.9358,2957.284,2890.3208,2840.6946,2810.769,2771.626,2791.6855,2804.0623,2766.9363,2744.6204,2754.8396,2824.3652,2806.4119,2818.7478,2763.7217,2807.7026,2785.5696,2778.9695,2828.2676,2846.2495,2850.7947,2885.5403,2919.1482,2874.7156,2901.8694,2885.914,2926.8638,2900.9653,2935.8005,2896.956,2891.5178,2831.6833,2828.7864,2847.0625,2850.351,2833.0742,2811.2056,2731.8726,2675.4663,2615.644,2580.833,2551.4434,2465.9277,2400.5186,2327.0813,2252.0645,2268.828,2325.8923,2254.9214,2221.5176,2214.759
2017/7/14,2165.9248,2193.2986,2175.0671,2129.1213,2107.356,2061.7095,2092.2253,2039.0864,2019.7468,1982.3663,2058.1597,1982.1774,1979.7937,2002.8668,1974.9335,1946.0377,1910.611,1987.2408,1962.6858,1979.1963,1979.6947,2000.4183,2074.4182,2043.8832,2111.0784,2158.2263,2196.7788,2196.3818,2230.3855,2239.9377,2304.3003,2318.0208,2386.6277,2442.6873,2502.7588,2500.2495,2514.9792,2533.2,2620.7786,2664.362,2708.8987,2759.0012,2766.1047,2804.3372,2842.2559,2927.8647,2868.8428,2839.8542,2826.124,2767.825,2839.8582,2859.907,2812.769,2863.5276,2862.7283,2871.8794,2946.032,2845.476,2891.206,2862.3735,2957.0007,2874.4578,2896.9688,2908.613,2907.3555,2958.1375,2958.1116,2969.6663,3062.8982,2980.932,2997.2014,2982.446,3044.2197,2961.485,2979.8955,3009.4458,2954.6306,2949.414,3030.0654,3022.1929,3036.7976,3085.8552,3063.4268,3028.198,2987.2805,2977.1682,2844.0244,2845.367,2706.5095,2624.8157,2584.9302,2583.6013,2512.4548,2491.0427,2370.1077,2353.1804
